bn:00082121v	bn:00083932v	Verb Group
bn:00082121v	bn:00087459v	Verb Group
bn:00082127v	bn:00086185v	Verb Group
bn:00082138v	bn:00094573v	Verb Group
bn:00082139v	bn:00082379v	Verb Group
bn:00082139v	bn:00088435v	Verb Group
bn:00082145v	bn:00086594v	Verb Group
bn:00082162v	bn:00082163v	Verb Group
bn:00082163v	bn:00082162v	Verb Group
bn:00082175v	bn:00089597v	Verb Group
bn:00082197v	bn:00082200v	Verb Group
bn:00082198v	bn:00089246v	Verb Group
bn:00082200v	bn:00082197v	Verb Group
bn:00082201v	bn:00082370v	Verb Group
bn:00082217v	bn:00085698v	Verb Group
bn:00082225v	bn:00084595v	Verb Group
bn:00082227v	bn:00082477v	Verb Group
bn:00082230v	bn:00089459v	Verb Group
bn:00082244v	bn:00086760v	Verb Group
bn:00082244v	bn:00087990v	Verb Group
bn:00082273v	bn:00082274v	Verb Group
bn:00082274v	bn:00082273v	Verb Group
bn:00082276v	bn:00088208v	Verb Group
bn:00082278v	bn:00082282v	Verb Group
bn:00082282v	bn:00082278v	Verb Group
bn:00082282v	bn:00086735v	Verb Group
bn:00082282v	bn:00086741v	Verb Group
bn:00082282v	bn:00086747v	Verb Group
bn:00082286v	bn:00082289v	Verb Group
bn:00082286v	bn:00082293v	Verb Group
bn:00082287v	bn:00082289v	Verb Group
bn:00082287v	bn:00082294v	Verb Group
bn:00082287v	bn:00091717v	Verb Group
bn:00082289v	bn:00082286v	Verb Group
bn:00082289v	bn:00082287v	Verb Group
bn:00082290v	bn:00082294v	Verb Group
bn:00082291v	bn:00084060v	Verb Group
bn:00082293v	bn:00082286v	Verb Group
bn:00082294v	bn:00082287v	Verb Group
bn:00082294v	bn:00082290v	Verb Group
bn:00082294v	bn:00091719v	Verb Group
bn:00082294v	bn:00091727v	Verb Group
bn:00082305v	bn:00090404v	Verb Group
bn:00082313v	bn:00082430v	Verb Group
bn:00082313v	bn:00090949v	Verb Group
bn:00082317v	bn:00082322v	Verb Group
bn:00082320v	bn:00082321v	Verb Group
bn:00082321v	bn:00082320v	Verb Group
bn:00082322v	bn:00082317v	Verb Group
bn:00082337v	bn:00084385v	Verb Group
bn:00082339v	bn:00085497v	Verb Group
bn:00082339v	bn:00087116v	Verb Group
bn:00082344v	bn:00082347v	Verb Group
bn:00082344v	bn:00094354v	Verb Group
bn:00082347v	bn:00082344v	Verb Group
bn:00082348v	bn:00085756v	Verb Group
bn:00082351v	bn:00093419v	Verb Group
bn:00082369v	bn:00082373v	Verb Group
bn:00082370v	bn:00082201v	Verb Group
bn:00082371v	bn:00082540v	Verb Group
bn:00082373v	bn:00082369v	Verb Group
bn:00082375v	bn:00095642v	Verb Group
bn:00082379v	bn:00082139v	Verb Group
bn:00082386v	bn:00091205v	Verb Group
bn:00082391v	bn:00087915v	Verb Group
bn:00082411v	bn:00083240v	Verb Group
bn:00082414v	bn:00082468v	Verb Group
bn:00082429v	bn:00090576v	Verb Group
bn:00082430v	bn:00082313v	Verb Group
bn:00082430v	bn:00085383v	Verb Group
bn:00082442v	bn:00088814v	Verb Group
bn:00082462v	bn:00082838v	Verb Group
bn:00082468v	bn:00082414v	Verb Group
bn:00082475v	bn:00082480v	Verb Group
bn:00082477v	bn:00082227v	Verb Group
bn:00082477v	bn:00084854v	Verb Group
bn:00082480v	bn:00082475v	Verb Group
bn:00082537v	bn:00082538v	Verb Group
bn:00082538v	bn:00082537v	Verb Group
bn:00082540v	bn:00082371v	Verb Group
bn:00082573v	bn:00082574v	Verb Group
bn:00082574v	bn:00082573v	Verb Group
bn:00082577v	bn:00082578v	Verb Group
bn:00082578v	bn:00082577v	Verb Group
bn:00082600v	bn:00082601v	Verb Group
bn:00082601v	bn:00082600v	Verb Group
bn:00082630v	bn:00085385v	Verb Group
bn:00082634v	bn:00086375v	Verb Group
bn:00082641v	bn:00084742v	Verb Group
bn:00082665v	bn:00082963v	Verb Group
bn:00082684v	bn:00087291v	Verb Group
bn:00082705v	bn:00082711v	Verb Group
bn:00082706v	bn:00082709v	Verb Group
bn:00082709v	bn:00082706v	Verb Group
bn:00082710v	bn:00088826v	Verb Group
bn:00082711v	bn:00082705v	Verb Group
bn:00082720v	bn:00082854v	Verb Group
bn:00082725v	bn:00082726v	Verb Group
bn:00082726v	bn:00082725v	Verb Group
bn:00082732v	bn:00082735v	Verb Group
bn:00082735v	bn:00082732v	Verb Group
bn:00082757v	bn:00086737v	Verb Group
bn:00082770v	bn:00084418v	Verb Group
bn:00082781v	bn:00086166v	Verb Group
bn:00082788v	bn:00088741v	Verb Group
bn:00082790v	bn:00090572v	Verb Group
bn:00082791v	bn:00085018v	Verb Group
bn:00082811v	bn:00082813v	Verb Group
bn:00082811v	bn:00086934v	Verb Group
bn:00082812v	bn:00082813v	Verb Group
bn:00082812v	bn:00084852v	Verb Group
bn:00082812v	bn:00084865v	Verb Group
bn:00082812v	bn:00085746v	Verb Group
bn:00082813v	bn:00082811v	Verb Group
bn:00082813v	bn:00082812v	Verb Group
bn:00082815v	bn:00089645v	Verb Group
bn:00082817v	bn:00082819v	Verb Group
bn:00082817v	bn:00082821v	Verb Group
bn:00082819v	bn:00082817v	Verb Group
bn:00082821v	bn:00082817v	Verb Group
bn:00082822v	bn:00085019v	Verb Group
bn:00082826v	bn:00082828v	Verb Group
bn:00082828v	bn:00082826v	Verb Group
bn:00082831v	bn:00082833v	Verb Group
bn:00082833v	bn:00082831v	Verb Group
bn:00082834v	bn:00087272v	Verb Group
bn:00082838v	bn:00082462v	Verb Group
bn:00082846v	bn:00085339v	Verb Group
bn:00082852v	bn:00082853v	Verb Group
bn:00082853v	bn:00082852v	Verb Group
bn:00082854v	bn:00082720v	Verb Group
bn:00082867v	bn:00093512v	Verb Group
bn:00082873v	bn:00088178v	Verb Group
bn:00082877v	bn:00089099v	Verb Group
bn:00082897v	bn:00093504v	Verb Group
bn:00082913v	bn:00082916v	Verb Group
bn:00082914v	bn:00082916v	Verb Group
bn:00082916v	bn:00082913v	Verb Group
bn:00082916v	bn:00082914v	Verb Group
bn:00082917v	bn:00085852v	Verb Group
bn:00082917v	bn:00087293v	Verb Group
bn:00082920v	bn:00086161v	Verb Group
bn:00082920v	bn:00087270v	Verb Group
bn:00082957v	bn:00088380v	Verb Group
bn:00082957v	bn:00088384v	Verb Group
bn:00082957v	bn:00088386v	Verb Group
bn:00082963v	bn:00082665v	Verb Group
bn:00082975v	bn:00089124v	Verb Group
bn:00082976v	bn:00094123v	Verb Group
bn:00082981v	bn:00082983v	Verb Group
bn:00082982v	bn:00082984v	Verb Group
bn:00082983v	bn:00082981v	Verb Group
bn:00082984v	bn:00082982v	Verb Group
bn:00082991v	bn:00087267v	Verb Group
bn:00082993v	bn:00088779v	Verb Group
bn:00083031v	bn:00083033v	Verb Group
bn:00083033v	bn:00083031v	Verb Group
bn:00083034v	bn:00083035v	Verb Group
bn:00083035v	bn:00083034v	Verb Group
bn:00083045v	bn:00083047v	Verb Group
bn:00083045v	bn:00083048v	Verb Group
bn:00083047v	bn:00083045v	Verb Group
bn:00083048v	bn:00083045v	Verb Group
bn:00083081v	bn:00090594v	Verb Group
bn:00083085v	bn:00089635v	Verb Group
bn:00083091v	bn:00083092v	Verb Group
bn:00083092v	bn:00083091v	Verb Group
bn:00083098v	bn:00083099v	Verb Group
bn:00083099v	bn:00083098v	Verb Group
bn:00083103v	bn:00083627v	Verb Group
bn:00083108v	bn:00083109v	Verb Group
bn:00083109v	bn:00083108v	Verb Group
bn:00083128v	bn:00083129v	Verb Group
bn:00083129v	bn:00083128v	Verb Group
bn:00083154v	bn:00083156v	Verb Group
bn:00083154v	bn:00083157v	Verb Group
bn:00083156v	bn:00083154v	Verb Group
bn:00083157v	bn:00083154v	Verb Group
bn:00083158v	bn:00088261v	Verb Group
bn:00083191v	bn:00087617v	Verb Group
bn:00083195v	bn:00087312v	Verb Group
bn:00083195v	bn:00088325v	Verb Group
bn:00083222v	bn:00083230v	Verb Group
bn:00083223v	bn:00083229v	Verb Group
bn:00083225v	bn:00085698v	Verb Group
bn:00083229v	bn:00083223v	Verb Group
bn:00083230v	bn:00083222v	Verb Group
bn:00083230v	bn:00087854v	Verb Group
bn:00083240v	bn:00082411v	Verb Group
bn:00083241v	bn:00087335v	Verb Group
bn:00083242v	bn:00085714v	Verb Group
bn:00083242v	bn:00085715v	Verb Group
bn:00083247v	bn:00083267v	Verb Group
bn:00083249v	bn:00083257v	Verb Group
bn:00083250v	bn:00083262v	Verb Group
bn:00083252v	bn:00083262v	Verb Group
bn:00083254v	bn:00083261v	Verb Group
bn:00083257v	bn:00083249v	Verb Group
bn:00083261v	bn:00083254v	Verb Group
bn:00083262v	bn:00083250v	Verb Group
bn:00083262v	bn:00083252v	Verb Group
bn:00083262v	bn:00083265v	Verb Group
bn:00083263v	bn:00092159v	Verb Group
bn:00083265v	bn:00083262v	Verb Group
bn:00083267v	bn:00083247v	Verb Group
bn:00083272v	bn:00087334v	Verb Group
bn:00083286v	bn:00089199v	Verb Group
bn:00083294v	bn:00084787v	Verb Group
bn:00083294v	bn:00095240v	Verb Group
bn:00083309v	bn:00085599v	Verb Group
bn:00083340v	bn:00083349v	Verb Group
bn:00083341v	bn:00083345v	Verb Group
bn:00083341v	bn:00083346v	Verb Group
bn:00083342v	bn:00083345v	Verb Group
bn:00083344v	bn:00083346v	Verb Group
bn:00083345v	bn:00083341v	Verb Group
bn:00083345v	bn:00083342v	Verb Group
bn:00083346v	bn:00083341v	Verb Group
bn:00083346v	bn:00083344v	Verb Group
bn:00083346v	bn:00083347v	Verb Group
bn:00083347v	bn:00083346v	Verb Group
bn:00083349v	bn:00083340v	Verb Group
bn:00083419v	bn:00091698v	Verb Group
bn:00083420v	bn:00088821v	Verb Group
bn:00083420v	bn:00090275v	Verb Group
bn:00083437v	bn:00084416v	Verb Group
bn:00083450v	bn:00091729v	Verb Group
bn:00083456v	bn:00093475v	Verb Group
bn:00083486v	bn:00084806v	Verb Group
bn:00083516v	bn:00084278v	Verb Group
bn:00083527v	bn:00091780v	Verb Group
bn:00083560v	bn:00083561v	Verb Group
bn:00083561v	bn:00083560v	Verb Group
bn:00083567v	bn:00089349v	Verb Group
bn:00083589v	bn:00090736v	Verb Group
bn:00083596v	bn:00088240v	Verb Group
bn:00083614v	bn:00083616v	Verb Group
bn:00083616v	bn:00083614v	Verb Group
bn:00083621v	bn:00094251v	Verb Group
bn:00083627v	bn:00083103v	Verb Group
bn:00083649v	bn:00087488v	Verb Group
bn:00083655v	bn:00083660v	Verb Group
bn:00083657v	bn:00083658v	Verb Group
bn:00083658v	bn:00083657v	Verb Group
bn:00083659v	bn:00083660v	Verb Group
bn:00083660v	bn:00083655v	Verb Group
bn:00083660v	bn:00083659v	Verb Group
bn:00083701v	bn:00085594v	Verb Group
bn:00083710v	bn:00083711v	Verb Group
bn:00083711v	bn:00083710v	Verb Group
bn:00083730v	bn:00083731v	Verb Group
bn:00083731v	bn:00083730v	Verb Group
bn:00083757v	bn:00087969v	Verb Group
bn:00083757v	bn:00087970v	Verb Group
bn:00083767v	bn:00085959v	Verb Group
bn:00083774v	bn:00092879v	Verb Group
bn:00083796v	bn:00087324v	Verb Group
bn:00083811v	bn:00083812v	Verb Group
bn:00083812v	bn:00083811v	Verb Group
bn:00083827v	bn:00083829v	Verb Group
bn:00083829v	bn:00083827v	Verb Group
bn:00083836v	bn:00088730v	Verb Group
bn:00083842v	bn:00092941v	Verb Group
bn:00083848v	bn:00091354v	Verb Group
bn:00083876v	bn:00083877v	Verb Group
bn:00083877v	bn:00083876v	Verb Group
bn:00083878v	bn:00083879v	Verb Group
bn:00083879v	bn:00083878v	Verb Group
bn:00083901v	bn:00083904v	Verb Group
bn:00083902v	bn:00083914v	Verb Group
bn:00083903v	bn:00083938v	Verb Group
bn:00083904v	bn:00083901v	Verb Group
bn:00083905v	bn:00083916v	Verb Group
bn:00083910v	bn:00083919v	Verb Group
bn:00083912v	bn:00083942v	Verb Group
bn:00083914v	bn:00083902v	Verb Group
bn:00083914v	bn:00084343v	Verb Group
bn:00083916v	bn:00083905v	Verb Group
bn:00083919v	bn:00083910v	Verb Group
bn:00083922v	bn:00083923v	Verb Group
bn:00083923v	bn:00083922v	Verb Group
bn:00083932v	bn:00082121v	Verb Group
bn:00083932v	bn:00084290v	Verb Group
bn:00083934v	bn:00083935v	Verb Group
bn:00083935v	bn:00083934v	Verb Group
bn:00083938v	bn:00083903v	Verb Group
bn:00083940v	bn:00083941v	Verb Group
bn:00083941v	bn:00083940v	Verb Group
bn:00083942v	bn:00083912v	Verb Group
bn:00083946v	bn:00083947v	Verb Group
bn:00083947v	bn:00083946v	Verb Group
bn:00083949v	bn:00086737v	Verb Group
bn:00083950v	bn:00084867v	Verb Group
bn:00083950v	bn:00085944v	Verb Group
bn:00083953v	bn:00088530v	Verb Group
bn:00083957v	bn:00085981v	Verb Group
bn:00083992v	bn:00087719v	Verb Group
bn:00083998v	bn:00086906v	Verb Group
bn:00084001v	bn:00086994v	Verb Group
bn:00084015v	bn:00094565v	Verb Group
bn:00084018v	bn:00092899v	Verb Group
bn:00084018v	bn:00092900v	Verb Group
bn:00084032v	bn:00084137v	Verb Group
bn:00084058v	bn:00084061v	Verb Group
bn:00084058v	bn:00084063v	Verb Group
bn:00084060v	bn:00082291v	Verb Group
bn:00084061v	bn:00084058v	Verb Group
bn:00084063v	bn:00084058v	Verb Group
bn:00084066v	bn:00084067v	Verb Group
bn:00084067v	bn:00084066v	Verb Group
bn:00084079v	bn:00086209v	Verb Group
bn:00084089v	bn:00085088v	Verb Group
bn:00084089v	bn:00090559v	Verb Group
bn:00084119v	bn:00084986v	Verb Group
bn:00084121v	bn:00087851v	Verb Group
bn:00084137v	bn:00084032v	Verb Group
bn:00084137v	bn:00089235v	Verb Group
bn:00084138v	bn:00094660v	Verb Group
bn:00084144v	bn:00084146v	Verb Group
bn:00084145v	bn:00086061v	Verb Group
bn:00084145v	bn:00092363v	Verb Group
bn:00084146v	bn:00084144v	Verb Group
bn:00084155v	bn:00084157v	Verb Group
bn:00084156v	bn:00084158v	Verb Group
bn:00084157v	bn:00084155v	Verb Group
bn:00084157v	bn:00093230v	Verb Group
bn:00084158v	bn:00084156v	Verb Group
bn:00084174v	bn:00086287v	Verb Group
bn:00084198v	bn:00084204v	Verb Group
bn:00084199v	bn:00084206v	Verb Group
bn:00084199v	bn:00084207v	Verb Group
bn:00084204v	bn:00084198v	Verb Group
bn:00084206v	bn:00084199v	Verb Group
bn:00084207v	bn:00084199v	Verb Group
bn:00084211v	bn:00086736v	Verb Group
bn:00084211v	bn:00086739v	Verb Group
bn:00084211v	bn:00086740v	Verb Group
bn:00084211v	bn:00086741v	Verb Group
bn:00084216v	bn:00084218v	Verb Group
bn:00084218v	bn:00084216v	Verb Group
bn:00084242v	bn:00085447v	Verb Group
bn:00084270v	bn:00084272v	Verb Group
bn:00084270v	bn:00084275v	Verb Group
bn:00084272v	bn:00084270v	Verb Group
bn:00084273v	bn:00084679v	Verb Group
bn:00084275v	bn:00084270v	Verb Group
bn:00084275v	bn:00089653v	Verb Group
bn:00084278v	bn:00083516v	Verb Group
bn:00084281v	bn:00086195v	Verb Group
bn:00084290v	bn:00083932v	Verb Group
bn:00084331v	bn:00084332v	Verb Group
bn:00084332v	bn:00084331v	Verb Group
bn:00084343v	bn:00083914v	Verb Group
bn:00084343v	bn:00086783v	Verb Group
bn:00084350v	bn:00090583v	Verb Group
bn:00084373v	bn:00095828v	Verb Group
bn:00084385v	bn:00082337v	Verb Group
bn:00084385v	bn:00084386v	Verb Group
bn:00084386v	bn:00084385v	Verb Group
bn:00084386v	bn:00084392v	Verb Group
bn:00084386v	bn:00084408v	Verb Group
bn:00084387v	bn:00084393v	Verb Group
bn:00084388v	bn:00084406v	Verb Group
bn:00084388v	bn:00084428v	Verb Group
bn:00084389v	bn:00084391v	Verb Group
bn:00084389v	bn:00084405v	Verb Group
bn:00084390v	bn:00084396v	Verb Group
bn:00084391v	bn:00084389v	Verb Group
bn:00084392v	bn:00084386v	Verb Group
bn:00084393v	bn:00084387v	Verb Group
bn:00084394v	bn:00084403v	Verb Group
bn:00084396v	bn:00084390v	Verb Group
bn:00084397v	bn:00084400v	Verb Group
bn:00084399v	bn:00084402v	Verb Group
bn:00084400v	bn:00084397v	Verb Group
bn:00084401v	bn:00084407v	Verb Group
bn:00084402v	bn:00084399v	Verb Group
bn:00084403v	bn:00084394v	Verb Group
bn:00084405v	bn:00084389v	Verb Group
bn:00084406v	bn:00084388v	Verb Group
bn:00084407v	bn:00084401v	Verb Group
bn:00084408v	bn:00084386v	Verb Group
bn:00084416v	bn:00083437v	Verb Group
bn:00084418v	bn:00082770v	Verb Group
bn:00084419v	bn:00084420v	Verb Group
bn:00084420v	bn:00084419v	Verb Group
bn:00084428v	bn:00084388v	Verb Group
bn:00084428v	bn:00084429v	Verb Group
bn:00084429v	bn:00084428v	Verb Group
bn:00084511v	bn:00084671v	Verb Group
bn:00084554v	bn:00084567v	Verb Group
bn:00084554v	bn:00084582v	Verb Group
bn:00084555v	bn:00084571v	Verb Group
bn:00084556v	bn:00084557v	Verb Group
bn:00084556v	bn:00084569v	Verb Group
bn:00084557v	bn:00084556v	Verb Group
bn:00084558v	bn:00084570v	Verb Group
bn:00084558v	bn:00084574v	Verb Group
bn:00084560v	bn:00087274v	Verb Group
bn:00084560v	bn:00087914v	Verb Group
bn:00084561v	bn:00084568v	Verb Group
bn:00084562v	bn:00084573v	Verb Group
bn:00084562v	bn:00084588v	Verb Group
bn:00084567v	bn:00084554v	Verb Group
bn:00084568v	bn:00084561v	Verb Group
bn:00084569v	bn:00084556v	Verb Group
bn:00084570v	bn:00084558v	Verb Group
bn:00084571v	bn:00084555v	Verb Group
bn:00084573v	bn:00084562v	Verb Group
bn:00084574v	bn:00084558v	Verb Group
bn:00084578v	bn:00084579v	Verb Group
bn:00084579v	bn:00084578v	Verb Group
bn:00084581v	bn:00084584v	Verb Group
bn:00084582v	bn:00084554v	Verb Group
bn:00084584v	bn:00084581v	Verb Group
bn:00084585v	bn:00084586v	Verb Group
bn:00084586v	bn:00084585v	Verb Group
bn:00084587v	bn:00084588v	Verb Group
bn:00084588v	bn:00084562v	Verb Group
bn:00084588v	bn:00084587v	Verb Group
bn:00084595v	bn:00082225v	Verb Group
bn:00084626v	bn:00084628v	Verb Group
bn:00084628v	bn:00084626v	Verb Group
bn:00084629v	bn:00087308v	Verb Group
bn:00084629v	bn:00095624v	Verb Group
bn:00084651v	bn:00084674v	Verb Group
bn:00084654v	bn:00084673v	Verb Group
bn:00084655v	bn:00084663v	Verb Group
bn:00084656v	bn:00084658v	Verb Group
bn:00084658v	bn:00084656v	Verb Group
bn:00084659v	bn:00084669v	Verb Group
bn:00084661v	bn:00084668v	Verb Group
bn:00084662v	bn:00093430v	Verb Group
bn:00084663v	bn:00084655v	Verb Group
bn:00084663v	bn:00084675v	Verb Group
bn:00084665v	bn:00084670v	Verb Group
bn:00084665v	bn:00088738v	Verb Group
bn:00084666v	bn:00085727v	Verb Group
bn:00084668v	bn:00084661v	Verb Group
bn:00084669v	bn:00084659v	Verb Group
bn:00084669v	bn:00088740v	Verb Group
bn:00084670v	bn:00084665v	Verb Group
bn:00084671v	bn:00084511v	Verb Group
bn:00084673v	bn:00084654v	Verb Group
bn:00084674v	bn:00084651v	Verb Group
bn:00084675v	bn:00084663v	Verb Group
bn:00084679v	bn:00084273v	Verb Group
bn:00084719v	bn:00084720v	Verb Group
bn:00084720v	bn:00084719v	Verb Group
bn:00084726v	bn:00093063v	Verb Group
bn:00084742v	bn:00082641v	Verb Group
bn:00084770v	bn:00084771v	Verb Group
bn:00084770v	bn:00084772v	Verb Group
bn:00084771v	bn:00084770v	Verb Group
bn:00084772v	bn:00084770v	Verb Group
bn:00084787v	bn:00083294v	Verb Group
bn:00084787v	bn:00089082v	Verb Group
bn:00084805v	bn:00084819v	Verb Group
bn:00084806v	bn:00083486v	Verb Group
bn:00084813v	bn:00091795v	Verb Group
bn:00084817v	bn:00084818v	Verb Group
bn:00084818v	bn:00084817v	Verb Group
bn:00084819v	bn:00084805v	Verb Group
bn:00084834v	bn:00087353v	Verb Group
bn:00084848v	bn:00084852v	Verb Group
bn:00084851v	bn:00084859v	Verb Group
bn:00084851v	bn:00084860v	Verb Group
bn:00084852v	bn:00082812v	Verb Group
bn:00084852v	bn:00084848v	Verb Group
bn:00084854v	bn:00082477v	Verb Group
bn:00084856v	bn:00089060v	Verb Group
bn:00084857v	bn:00084858v	Verb Group
bn:00084858v	bn:00084857v	Verb Group
bn:00084859v	bn:00084851v	Verb Group
bn:00084860v	bn:00084851v	Verb Group
bn:00084865v	bn:00082812v	Verb Group
bn:00084867v	bn:00083950v	Verb Group
bn:00084916v	bn:00085958v	Verb Group
bn:00084925v	bn:00084926v	Verb Group
bn:00084926v	bn:00084925v	Verb Group
bn:00084986v	bn:00084119v	Verb Group
bn:00084997v	bn:00084999v	Verb Group
bn:00084999v	bn:00084997v	Verb Group
bn:00085004v	bn:00088938v	Verb Group
bn:00085007v	bn:00085008v	Verb Group
bn:00085008v	bn:00085007v	Verb Group
bn:00085018v	bn:00082791v	Verb Group
bn:00085019v	bn:00082822v	Verb Group
bn:00085059v	bn:00085061v	Verb Group
bn:00085059v	bn:00085063v	Verb Group
bn:00085061v	bn:00085059v	Verb Group
bn:00085061v	bn:00085066v	Verb Group
bn:00085063v	bn:00085059v	Verb Group
bn:00085066v	bn:00085061v	Verb Group
bn:00085077v	bn:00085079v	Verb Group
bn:00085078v	bn:00085079v	Verb Group
bn:00085079v	bn:00085077v	Verb Group
bn:00085079v	bn:00085078v	Verb Group
bn:00085087v	bn:00085088v	Verb Group
bn:00085088v	bn:00084089v	Verb Group
bn:00085088v	bn:00085087v	Verb Group
bn:00085094v	bn:00085095v	Verb Group
bn:00085095v	bn:00085094v	Verb Group
bn:00085106v	bn:00085107v	Verb Group
bn:00085107v	bn:00085106v	Verb Group
bn:00085127v	bn:00085130v	Verb Group
bn:00085130v	bn:00085127v	Verb Group
bn:00085162v	bn:00085163v	Verb Group
bn:00085163v	bn:00085162v	Verb Group
bn:00085179v	bn:00087271v	Verb Group
bn:00085223v	bn:00095067v	Verb Group
bn:00085245v	bn:00087258v	Verb Group
bn:00085261v	bn:00090142v	Verb Group
bn:00085279v	bn:00085280v	Verb Group
bn:00085280v	bn:00085279v	Verb Group
bn:00085293v	bn:00094453v	Verb Group
bn:00085320v	bn:00085321v	Verb Group
bn:00085321v	bn:00085320v	Verb Group
bn:00085322v	bn:00085327v	Verb Group
bn:00085325v	bn:00085333v	Verb Group
bn:00085327v	bn:00085322v	Verb Group
bn:00085333v	bn:00085325v	Verb Group
bn:00085333v	bn:00086653v	Verb Group
bn:00085339v	bn:00082846v	Verb Group
bn:00085342v	bn:00088422v	Verb Group
bn:00085342v	bn:00088424v	Verb Group
bn:00085357v	bn:00087976v	Verb Group
bn:00085383v	bn:00082430v	Verb Group
bn:00085385v	bn:00082630v	Verb Group
bn:00085385v	bn:00092923v	Verb Group
bn:00085427v	bn:00088824v	Verb Group
bn:00085427v	bn:00088838v	Verb Group
bn:00085434v	bn:00085440v	Verb Group
bn:00085440v	bn:00085434v	Verb Group
bn:00085447v	bn:00084242v	Verb Group
bn:00085450v	bn:00085451v	Verb Group
bn:00085451v	bn:00085450v	Verb Group
bn:00085463v	bn:00085913v	Verb Group
bn:00085489v	bn:00092123v	Verb Group
bn:00085497v	bn:00082339v	Verb Group
bn:00085507v	bn:00085508v	Verb Group
bn:00085508v	bn:00085507v	Verb Group
bn:00085521v	bn:00085553v	Verb Group
bn:00085550v	bn:00085551v	Verb Group
bn:00085550v	bn:00085554v	Verb Group
bn:00085551v	bn:00085550v	Verb Group
bn:00085551v	bn:00085552v	Verb Group
bn:00085552v	bn:00085551v	Verb Group
bn:00085553v	bn:00085521v	Verb Group
bn:00085554v	bn:00085550v	Verb Group
bn:00085560v	bn:00094371v	Verb Group
bn:00085566v	bn:00085568v	Verb Group
bn:00085568v	bn:00085566v	Verb Group
bn:00085594v	bn:00083701v	Verb Group
bn:00085594v	bn:00085600v	Verb Group
bn:00085596v	bn:00085597v	Verb Group
bn:00085597v	bn:00085596v	Verb Group
bn:00085599v	bn:00083309v	Verb Group
bn:00085600v	bn:00085594v	Verb Group
bn:00085614v	bn:00090675v	Verb Group
bn:00085625v	bn:00085627v	Verb Group
bn:00085627v	bn:00085625v	Verb Group
bn:00085629v	bn:00085630v	Verb Group
bn:00085630v	bn:00085629v	Verb Group
bn:00085647v	bn:00085683v	Verb Group
bn:00085648v	bn:00085651v	Verb Group
bn:00085651v	bn:00085648v	Verb Group
bn:00085683v	bn:00085647v	Verb Group
bn:00085684v	bn:00085685v	Verb Group
bn:00085685v	bn:00085684v	Verb Group
bn:00085692v	bn:00091131v	Verb Group
bn:00085698v	bn:00082217v	Verb Group
bn:00085698v	bn:00083225v	Verb Group
bn:00085714v	bn:00083242v	Verb Group
bn:00085714v	bn:00085718v	Verb Group
bn:00085715v	bn:00083242v	Verb Group
bn:00085716v	bn:00085717v	Verb Group
bn:00085717v	bn:00085716v	Verb Group
bn:00085718v	bn:00085714v	Verb Group
bn:00085720v	bn:00085908v	Verb Group
bn:00085722v	bn:00095841v	Verb Group
bn:00085722v	bn:00095846v	Verb Group
bn:00085727v	bn:00084666v	Verb Group
